"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"2323","allium 'millenium'","allium","","'millenium'",NA,NA,"","","",FALSE,"1.1","","","allium","","'millenium'",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2324","nepeta x faassenii '","nepeta","×","faassenii",NA,NA,"","'","tro-50308384",TRUE,"1.1","Accepted","Lamiaceae","Nepeta","×","faasenii","","","Bergmans ex Stearn","tro-50308384","Accepted",TRUE,FALSE,FALSE,2019-08-12
"2325","achillea millefolium","achillea","","millefolium",NA,NA,"","","gcc-140712",TRUE,"1.1","Accepted","Compositae","Achillea","","millefolium","","","L.","gcc-140712","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2326","rudbeciak 'goldsturm'","rudbeciak","","'goldsturm'",NA,NA,"","","",FALSE,"1.1","","","rudbeciak","","'goldsturm'",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2327","echinacea magnus","echinacea","","magnus",NA,NA,"","","",FALSE,"1.1","","","echinacea","","magnus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2328","echinacea magnus","echinacea","","magnus",NA,NA,"","","",FALSE,"1.1","","","echinacea","","magnus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2329","stokesia laevi","stokesia","","laevi",NA,NA,"","","gcc-121074",TRUE,"1.1","Accepted","Compositae","Stokesia","","laevis","","","(Hill) Greene","gcc-121074","Accepted",TRUE,FALSE,FALSE,2019-08-12
"2330","asclepias curassavica","asclepias","","curassavica",NA,NA,"","","kew-2654713",TRUE,"1.1","Accepted","Apocynaceae","Asclepias","","curassavica","","","L.","kew-2654713","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2331","asclepias incarnata","asclepias","","incarnata",NA,NA,"","","kew-2654856",TRUE,"1.1","Accepted","Apocynaceae","Asclepias","","incarnata","","","L.","kew-2654856","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2332","echinacea magnus","echinacea","","magnus",NA,NA,"","","",FALSE,"1.1","","","echinacea","","magnus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2333","achillea millefolium","achillea","","millefolium",NA,NA,"","","gcc-140712",TRUE,"1.1","Accepted","Compositae","Achillea","","millefolium","","","L.","gcc-140712","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2334","leucanthemum × superbum","leucanthemum","×","superbum",NA,NA,"","","gcc-26467",TRUE,"1.1","Accepted","Compositae","Leucanthemum","×","superbum","","","(Bergmans ex J.W.Ingram) D.H.Kent","gcc-26467","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2335","lagerstroemia  crepe myrtle","lagerstroemia","","crepe",NA,NA,"myrtle","","",FALSE,"1.1","","","lagerstroemia","","crepe",NA,"myrtle","","","",FALSE,FALSE,FALSE,2019-08-12
"2336","lagerstroemia","lagerstroemia","",NA,NA,NA,"","","",FALSE,"1.1","","","lagerstroemia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2337","phlox panniculata","phlox","","panniculata",NA,NA,"","","tro-25800423",TRUE,"1.1","Accepted","Polemoniaceae","Phlox","","paniculata","","","L.","tro-25800423","Accepted",TRUE,FALSE,FALSE,2019-08-12
"2338","pentas lanceolata","pentas","","lanceolata",NA,NA,"","","kew-149975",TRUE,"1.1","Accepted","Rubiaceae","Pentas","","lanceolata","","","(Forssk.) Deflers","kew-149975","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2339","lagerstroemia","lagerstroemia","",NA,NA,NA,"","","",FALSE,"1.1","","","lagerstroemia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2340","origanum vulgare","origanum","","vulgare",NA,NA,"","","kew-143954",TRUE,"1.1","Accepted","Lamiaceae","Origanum","","vulgare","","","L.","kew-143954","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2341","celosia","celosia","",NA,NA,NA,"","","",FALSE,"1.1","","","celosia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2342","campsis radicans","campsis","","radicans",NA,NA,"","","kew-320348",TRUE,"1.1","Accepted","Bignoniaceae","Campsis","","radicans","","","(L.) Seem.","kew-320348","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2343","hibiscus","hibiscus","",NA,NA,NA,"","","",FALSE,"1.1","","","hibiscus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2344","hesperaloe parviflora","hesperaloe","","parviflora",NA,NA,"","","kew-277924",TRUE,"1.1","Accepted","Asparagaceae","Hesperaloe","","parviflora","","","(Torr.) J.M.Coult.","kew-277924","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2345","euonymus","euonymus","",NA,NA,NA,"","","",FALSE,"1.1","","","euonymus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2346","lantana","lantana","",NA,NA,NA,"","","",FALSE,"1.1","","","lantana","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2347","crepe myrtle","crepe","","myrtle",NA,NA,"","","",FALSE,"1.1","","","crepe","","myrtle",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2348","tradescantia pallida","tradescantia","","pallida",NA,NA,"","","kew-270389",TRUE,"1.1","Accepted","Commelinaceae","Tradescantia","","pallida","","","(Rose) D.R.Hunt","kew-270389","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2349","hibiscus","hibiscus","",NA,NA,NA,"","","",FALSE,"1.1","","","hibiscus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2350","crepe myrtle","crepe","","myrtle",NA,NA,"","","",FALSE,"1.1","","","crepe","","myrtle",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2351","hibiscus","hibiscus","",NA,NA,NA,"","","",FALSE,"1.1","","","hibiscus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2352","lantana","lantana","",NA,NA,NA,"","","",FALSE,"1.1","","","lantana","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2353","leucophyllum frutescens","leucophyllum","","frutescens",NA,NA,"","","tro-29201024",TRUE,"1.1","Accepted","Scrophulariaceae","Leucophyllum","","frutescens","","","(Berland.) I.M. Johnst.","tro-29201024","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2354","gazania","gazania","",NA,NA,NA,"","","",FALSE,"1.1","","","gazania","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2355","gazania","gazania","",NA,NA,NA,"","","",FALSE,"1.1","","","gazania","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2356","lantana","lantana","",NA,NA,NA,"","","",FALSE,"1.1","","","lantana","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2357","tuberous begonia","tuberous","","begonia",NA,NA,"","","",FALSE,"1.1","","","tuberous","","begonia",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2358","celosia","celosia","",NA,NA,NA,"","","",FALSE,"1.1","","","celosia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2359","hollyhock","hollyhock","",NA,NA,NA,"","","",FALSE,"1.1","","","hollyhock","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2360","salvia guaranitica","salvia","","guaranitica",NA,NA,"","","kew-182769",TRUE,"1.1","Synonym","Lamiaceae","Salvia","","coerulea","","","Benth.","kew-182389","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2361","agastache urticifolia","agastache","","urticifolia",NA,NA,"","","kew-4499",TRUE,"1.1","Accepted","Lamiaceae","Agastache","","urticifolia","","","(Benth.) Kuntze","kew-4499","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2362","rosa multiflora","rosa","","multiflora",NA,NA,"","","rjp-31471",TRUE,"1.1","Accepted","Rosaceae","Rosa","","multiflora","","","Thunb.","rjp-31471","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2363","zinnia haageana","zinnia","","haageana",NA,NA,"","","gcc-143334",TRUE,"1.1","Accepted","Compositae","Zinnia","","haageana","","","Regel","gcc-143334","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2364","cucumis sativus","cucumis","","sativus",NA,NA,"","","kew-2747062",TRUE,"1.1","Accepted","Cucurbitaceae","Cucumis","","sativus","","","L.","kew-2747062","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2365","verbesina encelioides","verbesina","","encelioides",NA,NA,"","","gcc-142456",TRUE,"1.1","Accepted","Compositae","Verbesina","","encelioides","","","(Cav.) Benth. & Hook.f. ex A.Gray","gcc-142456","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2366","origanum vulgare","origanum","","vulgare",NA,NA,"","","kew-143954",TRUE,"1.1","Accepted","Lamiaceae","Origanum","","vulgare","","","L.","kew-143954","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2367","phlox","phlox","",NA,NA,NA,"","","",FALSE,"1.1","","","phlox","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2368","monarda/bee balm","monarda/bee","","balm",NA,NA,"","","",FALSE,"1.1","","","monarda/bee","","balm",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2369","dillweed","dillweed","",NA,NA,NA,"","","",FALSE,"1.1","","","dillweed","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2370","salvia","salvia","",NA,NA,NA,"","","",FALSE,"1.1","","","salvia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2371","rudbeckia","rudbeckia","",NA,NA,NA,"","","",FALSE,"1.1","","","rudbeckia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2372","verbena","verbena","",NA,NA,NA,"","","",FALSE,"1.1","","","verbena","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2373","zexmenia","zexmenia","",NA,NA,NA,"","","",FALSE,"1.1","","","zexmenia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2374","hamelia patens","hamelia","","patens",NA,NA,"","","kew-96031",TRUE,"1.1","Accepted","Rubiaceae","Hamelia","","patens","","","Jacq.","kew-96031","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2375","malavaviscus arboreus","malavaviscus","","arboreus",NA,NA,"","","",FALSE,"1.1","","","malavaviscus","","arboreus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2376","tacoma stans","tacoma","","stans",NA,NA,"","","",FALSE,"1.1","","","tacoma","","stans",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2377","celosia spicata","celosia","","spicata",NA,NA,"","","kew-2707951",TRUE,"1.1","Accepted","Amaranthaceae","Celosia","","spicata","","","Spreng.","kew-2707951","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2378","plumbago auriculata","plumbago","","auriculata",NA,NA,"","","kew-2570524",TRUE,"1.1","Accepted","Plumbaginaceae","Plumbago","","auriculata","","","Lam.","kew-2570524","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2379","ruellia brittoniana","ruellia","","brittoniana",NA,NA,"","","kew-2421719",TRUE,"1.1","Synonym","Acanthaceae","Ruellia","","simplex","","","C.Wright","kew-2420045","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2380","hamelia patens","hamelia","","patens",NA,NA,"","","kew-96031",TRUE,"1.1","Accepted","Rubiaceae","Hamelia","","patens","","","Jacq.","kew-96031","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2381","malavaviscus arboreus","malavaviscus","","arboreus",NA,NA,"","","",FALSE,"1.1","","","malavaviscus","","arboreus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2382","texcoma stans","texcoma","","stans",NA,NA,"","","",FALSE,"1.1","","","texcoma","","stans",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2383","celosia spicata","celosia","","spicata",NA,NA,"","","kew-2707951",TRUE,"1.1","Accepted","Amaranthaceae","Celosia","","spicata","","","Spreng.","kew-2707951","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2384","plumbago auriculata","plumbago","","auriculata",NA,NA,"","","kew-2570524",TRUE,"1.1","Accepted","Plumbaginaceae","Plumbago","","auriculata","","","Lam.","kew-2570524","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2385","ruellia brittoniana","ruellia","","brittoniana",NA,NA,"","","kew-2421719",TRUE,"1.1","Synonym","Acanthaceae","Ruellia","","simplex","","","C.Wright","kew-2420045","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2386","phlox paniculate","phlox","","paniculate",NA,NA,"","","tro-25800423",TRUE,"1.1","Accepted","Polemoniaceae","Phlox","","paniculata","","","L.","tro-25800423","Accepted",TRUE,FALSE,FALSE,2019-08-12
"2387","lantana camara 'new gold'","lantana","","camara",NA,NA,"gold'","'new","kew-107934",FALSE,"1.1","Accepted","Verbenaceae","Lantana","","camara","","","L.","kew-107934","Accepted",FALSE,FALSE,TRUE,2019-08-12
"2388","rudbeckia hirta","rudbeckia","","hirta",NA,NA,"","","gcc-126702",TRUE,"1.1","Accepted","Compositae","Rudbeckia","","hirta","","","L.","gcc-126702","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2389","verbena bonariensis","verbena","","bonariensis",NA,NA,"","","kew-212118",TRUE,"1.1","Accepted","Verbenaceae","Verbena","","bonariensis","","","L.","kew-212118","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2390","lantana sp","lantana","","sp",NA,NA,"","","",FALSE,"1.1","","","lantana","","sp",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2391","rudbeckia hirta","rudbeckia","","hirta",NA,NA,"","","gcc-126702",TRUE,"1.1","Accepted","Compositae","Rudbeckia","","hirta","","","L.","gcc-126702","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2392","hibiscus syriacus","hibiscus","","syriacus",NA,NA,"","","kew-2850597",TRUE,"1.1","Accepted","Malvaceae","Hibiscus","","syriacus","","","L.","kew-2850597","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2393","monarda punctata","monarda","","punctata",NA,NA,"","","kew-129232",TRUE,"1.1","Accepted","Lamiaceae","Monarda","","punctata","","","L.","kew-129232","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2394","cucurbita","cucurbita","",NA,NA,NA,"","","",FALSE,"1.1","","","cucurbita","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2395","greggs mistflower","greggs","","mistflower",NA,NA,"","","",FALSE,"1.1","","","greggs","","mistflower",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2396","cowpen daisy","cowpen","","daisy",NA,NA,"","","",FALSE,"1.1","","","cowpen","","daisy",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2397","ipomoea trichocarpa","ipomoea","","trichocarpa",NA,NA,"","","tro-8500750",TRUE,"1.1","Accepted","Convolvulaceae","Ipomoea","","trichocarpa","","","Elliott","tro-8500750","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2398","lagerstroemia","lagerstroemia","",NA,NA,NA,"","","",FALSE,"1.1","","","lagerstroemia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2399","lagerstroemia","lagerstroemia","",NA,NA,NA,"","","",FALSE,"1.1","","","lagerstroemia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2400","common sunflower","common","","sunflower",NA,NA,"","","",FALSE,"1.1","","","common","","sunflower",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2401","pentas lanceolata","pentas","","lanceolata",NA,NA,"","","kew-149975",TRUE,"1.1","Accepted","Rubiaceae","Pentas","","lanceolata","","","(Forssk.) Deflers","kew-149975","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2402","henry duelberg salvia","henry","","duelberg",NA,NA,"salvia","","",FALSE,"1.1","","","henry","","duelberg",NA,"salvia","","","",FALSE,FALSE,FALSE,2019-08-12
"2403","salvia x sylvestris '' .","salvia","×","sylvestris",NA,NA,"","'' .","kew-183961",TRUE,"1.1","Accepted","Lamiaceae","Salvia","×","sylvestris","","","L.","kew-183961","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2404","galardia","galardia","",NA,NA,NA,"","","",FALSE,"1.1","","","galardia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2405","coreopsis red and yellow","coreopsis","","red",NA,NA,"yellow","and","",FALSE,"1.1","","","coreopsis","","red",NA,"yellow","","","",FALSE,FALSE,FALSE,2019-08-12
"2406","mistflower","mistflower","",NA,NA,NA,"","","",FALSE,"1.1","","","mistflower","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2407","sharp pod morning glory","sharp","","pod",NA,NA,"morning","glory","",FALSE,"1.1","","","sharp","","pod",NA,"morning","","","",FALSE,FALSE,FALSE,2019-08-12
"2408","phlox paniculata '","phlox","","paniculata",NA,NA,"","'","tro-25800423",TRUE,"1.1","Accepted","Polemoniaceae","Phlox","","paniculata","","","L.","tro-25800423","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2409","coreopsis verticillata zagreb","coreopsis","","verticillata",NA,NA,"zagreb","","gcc-78581",FALSE,"1.1","Accepted","Compositae","Coreopsis","","verticillata","","","L.","gcc-78581","Accepted",FALSE,FALSE,TRUE,2019-08-12
"2410","thelesperma burridgeanum","thelesperma","","burridgeanum",NA,NA,"","","gcc-2216",TRUE,"1.1","Accepted","Compositae","Thelesperma","","burridgeanum","","","S.F.Blake","gcc-2216","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2411","monarda dyma l.","monarda","","dyma",NA,NA,"l.","","kew-129179",TRUE,"1.1","Synonym","Lamiaceae","Monarda","","didyma","","","L.","kew-129178","Accepted",TRUE,FALSE,FALSE,2019-08-12
"2412","frog fruit","frog","","fruit",NA,NA,"","","",FALSE,"1.1","","","frog","","fruit",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2413","rudbeckia hirta","rudbeckia","","hirta",NA,NA,"","","gcc-126702",TRUE,"1.1","Accepted","Compositae","Rudbeckia","","hirta","","","L.","gcc-126702","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2414","verbesina encelioides","verbesina","","encelioides",NA,NA,"","","gcc-142456",TRUE,"1.1","Accepted","Compositae","Verbesina","","encelioides","","","(Cav.) Benth. & Hook.f. ex A.Gray","gcc-142456","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2415","cucumis sativus","cucumis","","sativus",NA,NA,"","","kew-2747062",TRUE,"1.1","Accepted","Cucurbitaceae","Cucumis","","sativus","","","L.","kew-2747062","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2416","cucumis melo","cucumis","","melo",NA,NA,"","","kew-2746992",TRUE,"1.1","Accepted","Cucurbitaceae","Cucumis","","melo","","","L.","kew-2746992","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2417","cucurbits","cucurbits","",NA,NA,NA,"","","",FALSE,"1.1","","","cucurbits","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2418","rudbeckia hirta","rudbeckia","","hirta",NA,NA,"","","gcc-126702",TRUE,"1.1","Accepted","Compositae","Rudbeckia","","hirta","","","L.","gcc-126702","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2419","cucurbits","cucurbits","",NA,NA,NA,"","","",FALSE,"1.1","","","cucurbits","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2420","cucumis sativus","cucumis","","sativus",NA,NA,"","","kew-2747062",TRUE,"1.1","Accepted","Cucurbitaceae","Cucumis","","sativus","","","L.","kew-2747062","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2421","cucumis melo","cucumis","","melo",NA,NA,"","","kew-2746992",TRUE,"1.1","Accepted","Cucurbitaceae","Cucumis","","melo","","","L.","kew-2746992","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2422","me that spicata","me","","that",NA,NA,"spicata","","",FALSE,"1.1","","","me","","that",NA,"spicata","","","",FALSE,FALSE,FALSE,2019-08-12
"2423","verbesina encelioides","verbesina","","encelioides",NA,NA,"","","gcc-142456",TRUE,"1.1","Accepted","Compositae","Verbesina","","encelioides","","","(Cav.) Benth. & Hook.f. ex A.Gray","gcc-142456","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2424","calaminthenepeta ssp. nepeta","calaminthenepeta","","nepeta",NA,"ssp.","","","",FALSE,"1.1","","","calaminthenepeta","","nepeta","ssp.","","","","",FALSE,FALSE,FALSE,2019-08-12
"2425","perovskia atriplicifolia","perovskia","","atriplicifolia",NA,NA,"","","kew-150582",TRUE,"1.1","Accepted","Lamiaceae","Perovskia","","atriplicifolia","","","Benth.","kew-150582","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2426","allium 'millenium'","allium","","'millenium'",NA,NA,"","","",FALSE,"1.1","","","allium","","'millenium'",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2427","asclepias incarnata","asclepias","","incarnata",NA,NA,"","","kew-2654856",TRUE,"1.1","Accepted","Apocynaceae","Asclepias","","incarnata","","","L.","kew-2654856","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2428","echinacea magnus","echinacea","","magnus",NA,NA,"","","",FALSE,"1.1","","","echinacea","","magnus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2429","nepeta x faassenii","nepeta","×","faassenii",NA,NA,"","","tro-50308384",TRUE,"1.1","Accepted","Lamiaceae","Nepeta","×","faasenii","","","Bergmans ex Stearn","tro-50308384","Accepted",TRUE,FALSE,FALSE,2019-08-12
"2430","rudbeciak 'goldsturm'","rudbeciak","","'goldsturm'",NA,NA,"","","",FALSE,"1.1","","","rudbeciak","","'goldsturm'",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2431","ppjhx anniculata","ppjhx","","anniculata",NA,NA,"","","",FALSE,"1.1","","","ppjhx","","anniculata",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2432","asclepias curassavica","asclepias","","curassavica",NA,NA,"","","kew-2654713",TRUE,"1.1","Accepted","Apocynaceae","Asclepias","","curassavica","","","L.","kew-2654713","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2433","echinacea magnus","echinacea","","magnus",NA,NA,"","","",FALSE,"1.1","","","echinacea","","magnus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2434","rudebecia","rudebecia","",NA,NA,NA,"","","",FALSE,"1.1","","","rudebecia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2435","echinacea magnus","echinacea","","magnus",NA,NA,"","","",FALSE,"1.1","","","echinacea","","magnus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2436","a chillea millefolium paprika yarrow","a","","chillea",NA,NA,"millefolium","paprika yarrow","",FALSE,"1.1","","","a","","chillea",NA,"millefolium","","","",FALSE,FALSE,FALSE,2019-08-12
"2437","echinacea magnus","echinacea","","magnus",NA,NA,"","","",FALSE,"1.1","","","echinacea","","magnus",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2438","echinacea paradoxa","echinacea","","paradoxa",NA,NA,"","","gcc-118238",TRUE,"1.1","Accepted","Compositae","Echinacea","","paradoxa","","","(Norton) Britton","gcc-118238","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2439","lagerstroemia","lagerstroemia","",NA,NA,NA,"","","",FALSE,"1.1","","","lagerstroemia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2440","gregg’s mist","gregg’s","","mist",NA,NA,"","","",FALSE,"1.1","","","gregg’s","","mist",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2441","hibiscus","hibiscus","",NA,NA,NA,"","","",FALSE,"1.1","","","hibiscus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2442","hesperaloe parviflora","hesperaloe","","parviflora",NA,NA,"","","kew-277924",TRUE,"1.1","Accepted","Asparagaceae","Hesperaloe","","parviflora","","","(Torr.) J.M.Coult.","kew-277924","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2443","euonymus","euonymus","",NA,NA,NA,"","","",FALSE,"1.1","","","euonymus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2444","lantana","lantana","",NA,NA,NA,"","","",FALSE,"1.1","","","lantana","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2445","crepe myrtle","crepe","","myrtle",NA,NA,"","","",FALSE,"1.1","","","crepe","","myrtle",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2446","tradescantia pallida","tradescantia","","pallida",NA,NA,"","","kew-270389",TRUE,"1.1","Accepted","Commelinaceae","Tradescantia","","pallida","","","(Rose) D.R.Hunt","kew-270389","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2447","hibiscus","hibiscus","",NA,NA,NA,"","","",FALSE,"1.1","","","hibiscus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2448","crepe myrtle","crepe","","myrtle",NA,NA,"","","",FALSE,"1.1","","","crepe","","myrtle",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2449","hibiscus","hibiscus","",NA,NA,NA,"","","",FALSE,"1.1","","","hibiscus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2450","lantana","lantana","",NA,NA,NA,"","","",FALSE,"1.1","","","lantana","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2451","leucophyllum frutescens","leucophyllum","","frutescens",NA,NA,"","","tro-29201024",TRUE,"1.1","Accepted","Scrophulariaceae","Leucophyllum","","frutescens","","","(Berland.) I.M. Johnst.","tro-29201024","Accepted",FALSE,FALSE,FALSE,2019-08-12
"2452","gazania","gazania","",NA,NA,NA,"","","",FALSE,"1.1","","","gazania","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2453","gazania","gazania","",NA,NA,NA,"","","",FALSE,"1.1","","","gazania","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2454","lantana","lantana","",NA,NA,NA,"","","",FALSE,"1.1","","","lantana","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2455","tuberous begonia","tuberous","","begonia",NA,NA,"","","",FALSE,"1.1","","","tuberous","","begonia",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2456","celosia","celosia","",NA,NA,NA,"","","",FALSE,"1.1","","","celosia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2457","hollyhock","hollyhock","",NA,NA,NA,"","","",FALSE,"1.1","","","hollyhock","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2458","crepe myrtle","crepe","","myrtle",NA,NA,"","","",FALSE,"1.1","","","crepe","","myrtle",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2459","crepe myrtle","crepe","","myrtle",NA,NA,"","","",FALSE,"1.1","","","crepe","","myrtle",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2460","great coneflower","great","","coneflower",NA,NA,"","","",FALSE,"1.1","","","great","","coneflower",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2461","great coneflower","great","","coneflower",NA,NA,"","","",FALSE,"1.1","","","great","","coneflower",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2462","vitex","vitex","",NA,NA,NA,"","","",FALSE,"1.1","","","vitex","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"2463","dipladenia","dipladenia","",NA,NA,NA,"","","",FALSE,"1.1","","","dipladenia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
